Ranking,Team Name,Hyperlink,Wins,Losses,Ties,Winning Percentage,Season
72,Indiana (Big Ten),https://stats.ncaa.org/team/306.0/15580,26,18,0,0.591,2020-21
72,Iowa (Big Ten),https://stats.ncaa.org/team/312.0/15580,26,18,0,0.591,2020-21
75,Michigan (Big Ten),https://stats.ncaa.org/team/418.0/15580,27,19,0,0.587,2020-21
76,FGCU (ASUN),https://stats.ncaa.org/team/28755.0/15580,28,20,0,0.583,2020-21
77,Louisiana (Sun Belt),https://stats.ncaa.org/team/671.0/15580,32,23,0,0.582,2020-21
78,Southeast Mo. St. (OVC),https://stats.ncaa.org/team/654.0/15580,30,22,0,0.577,2020-21
79,N.C. Central (MEAC),https://stats.ncaa.org/team/489.0/15580,27,20,0,0.574,2020-21
80,Oral Roberts (Summit League),https://stats.ncaa.org/team/527.0/15580,31,23,0,0.574,2020-21
80,Wichita St. (AAC),https://stats.ncaa.org/team/782.0/15580,31,23,0,0.574,2020-21
82,LIU (NEC),https://stats.ncaa.org/team/361.0/15580,20,15,0,0.571,2020-21
82,Southeastern La. (Southland),https://stats.ncaa.org/team/655.0/15580,32,24,0,0.571,2020-21
82,Virginia (ACC),https://stats.ncaa.org/team/746.0/15580,36,27,0,0.571,2020-21
82,Western Caro. (SoCon),https://stats.ncaa.org/team/769.0/15580,28,21,0,0.571,2020-21
82,Youngstown St. (Horizon),https://stats.ncaa.org/team/817.0/15580,32,24,0,0.571,2020-21
87,Murray St. (OVC),https://stats.ncaa.org/team/454.0/15580,33,25,0,0.569,2020-21
88,Kennesaw St. (ASUN),https://stats.ncaa.org/team/1157.0/15580,29,22,0,0.569,2020-21
89,Florida St. (ACC),https://stats.ncaa.org/team/234.0/15580,31,24,0,0.564,2020-21
89,Tulane (AAC),https://stats.ncaa.org/team/718.0/15580,31,24,0,0.564,2020-21
91,Fla. Atlantic (C-USA),https://stats.ncaa.org/team/229.0/15580,32,25,0,0.561,2020-21
92,Rider (MAAC),https://stats.ncaa.org/team/576.0/15580,23,18,0,0.561,2020-21
93,Louisville (ACC),https://stats.ncaa.org/team/367.0/15580,28,22,0,0.560,2020-21
94,Fordham (Atlantic 10),https://stats.ncaa.org/team/236.0/15580,24,19,0,0.558,2020-21
94,Lehigh (Patriot),https://stats.ncaa.org/team/352.0/15580,24,19,0,0.558,2020-21
96,Gardner-Webb (Big South),https://stats.ncaa.org/team/1092.0/15580,29,23,0,0.558,2020-21
96,Kentucky (SEC),https://stats.ncaa.org/team/334.0/15580,29,23,0,0.558,2020-21
98,Canisius (MAAC),https://stats.ncaa.org/team/116.0/15580,20,16,0,0.556,2020-21
98,Nevada (Mountain West),https://stats.ncaa.org/team/466.0/15580,25,20,0,0.556,2020-21
100,Cal Poly (Big West),https://stats.ncaa.org/team/90.0/15580,31,25,0,0.554,2020-21
100,Georgia (SEC),https://stats.ncaa.org/team/257.0/15580,31,25,0,0.554,2020-21
100,Georgia Tech (ACC),https://stats.ncaa.org/team/255.0/15580,31,25,0,0.554,2020-21
103,Alabama (SEC),https://stats.ncaa.org/team/8.0/15580,32,26,0,0.552,2020-21
103,UTRGV (WAC),https://stats.ncaa.org/team/536.0/15580,32,26,0,0.552,2020-21
105,Alabama St. (SWAC),https://stats.ncaa.org/team/7.0/15580,23,19,0,0.548,2020-21
106,Sam Houston (Southland),https://stats.ncaa.org/team/624.0/15580,30,25,0,0.545,2020-21
107,Air Force (Mountain West),https://stats.ncaa.org/team/721.0/15580,26,22,0,0.542,2020-21
108,Kent St. (MAC),https://stats.ncaa.org/team/331.0/15580,30,26,0,0.536,2020-21
109,Pittsburgh (ACC),https://stats.ncaa.org/team/545.0/15580,23,20,0,0.535,2020-21
110,Navy (Patriot),https://stats.ncaa.org/team/726.0/15580,17,15,0,0.531,2020-21
111,Stetson (ASUN),https://stats.ncaa.org/team/678.0/15580,26,23,0,0.531,2020-21
111,Washington St. (Pac-12),https://stats.ncaa.org/team/754.0/15580,26,23,0,0.531,2020-21
113,Coastal Carolina (Sun Belt),https://stats.ncaa.org/team/149.0/15580,27,24,0,0.529,2020-21
113,Davidson (Atlantic 10),https://stats.ncaa.org/team/173.0/15580,27,24,0,0.529,2020-21
113,NJIT (America East),https://stats.ncaa.org/team/471.0/15580,27,24,0,0.529,2020-21
116,Army West Point (Patriot),https://stats.ncaa.org/team/725.0/15580,28,25,0,0.528,2020-21
116,Ohio (MAC),https://stats.ncaa.org/team/519.0/15580,28,25,0,0.528,2020-21
118,Richmond (Atlantic 10),https://stats.ncaa.org/team/575.0/15580,19,17,0,0.528,2020-21
119,California (Pac-12),https://stats.ncaa.org/team/107.0/15580,29,26,0,0.527,2020-21
119,Cincinnati (AAC),https://stats.ncaa.org/team/140.0/15580,29,26,0,0.527,2020-21
121,Kansas (Big 12),https://stats.ncaa.org/team/328.0/15580,30,27,0,0.526,2020-21
122,CSUN (Big West),https://stats.ncaa.org/team/101.0/15580,21,19,0,0.525,2020-21
122,Saint Joseph's (Atlantic 10),https://stats.ncaa.org/team/606.0/15580,21,19,0,0.525,2020-21
124,Ohio St. (Big Ten),https://stats.ncaa.org/team/518.0/15580,22,20,0,0.524,2020-21
125,Eastern Ill. (OVC),https://stats.ncaa.org/team/201.0/15580,25,23,0,0.521,2020-21
125,Lamar University (Southland),https://stats.ncaa.org/team/346.0/15580,25,23,0,0.521,2020-21
127,Col. of Charleston (CAA),https://stats.ncaa.org/team/1014.0/15580,27,25,0,0.519,2020-21
127,UNC Greensboro (SoCon),https://stats.ncaa.org/team/459.0/15580,27,25,0,0.519,2020-21
127,Virginia Tech (ACC),https://stats.ncaa.org/team/742.0/15580,27,25,0,0.519,2020-21
130,Xavier (Big East),https://stats.ncaa.org/team/812.0/15580,28,26,0,0.519,2020-21
131,Rhode Island (Atlantic 10),https://stats.ncaa.org/team/572.0/15580,28,26,1,0.518,2020-21
132,Texas A&M (SEC),https://stats.ncaa.org/team/697.0/15580,29,27,0,0.518,2020-21
133,McNeese (Southland),https://stats.ncaa.org/team/402.0/15580,32,30,0,0.516,2020-21
134,Morehead St. (OVC),https://stats.ncaa.org/team/444.0/15580,24,23,0,0.511,2020-21
135,Northwestern St. (Southland),https://stats.ncaa.org/team/508.0/15580,27,26,0,0.509,2020-21
135,Troy (Sun Belt),https://stats.ncaa.org/team/716.0/15580,27,26,0,0.509,2020-21
137,Evansville (MVC),https://stats.ncaa.org/team/219.0/15580,28,27,0,0.509,2020-21
137,North Carolina (ACC),https://stats.ncaa.org/team/457.0/15580,28,27,0,0.509,2020-21
139,New Orleans (Southland),https://stats.ncaa.org/team/474.0/15580,29,28,0,0.509,2020-21
140,South Fla. (AAC),https://stats.ncaa.org/team/651.0/15580,31,30,0,0.508,2020-21
140,UCF (AAC),https://stats.ncaa.org/team/128.0/15580,31,30,0,0.508,2020-21
142,Elon (CAA),https://stats.ncaa.org/team/1068.0/15580,22,22,0,0.500,2020-21
142,Illinois (Big Ten),https://stats.ncaa.org/team/301.0/15580,22,22,0,0.500,2020-21
142,Maine (America East),https://stats.ncaa.org/team/380.0/15580,22,22,0,0.500,2020-21
142,Niagara (MAAC),https://stats.ncaa.org/team/482.0/15580,17,17,0,0.500,2020-21
142,Radford (Big South),https://stats.ncaa.org/team/563.0/15580,23,23,0,0.500,2020-21
142,ULM (Sun Belt),https://stats.ncaa.org/team/498.0/15580,26,26,0,0.500,2020-21
148,Oklahoma (Big 12),https://stats.ncaa.org/team/522.0/15580,27,28,0,0.491,2020-21
149,Jacksonville St. (OVC),https://stats.ncaa.org/team/315.0/15580,26,27,0,0.491,2020-21
150,Saint Mary's (CA) (WCC),https://stats.ncaa.org/team/610.0/15580,25,26,0,0.490,2020-21
150,Southern California (Pac-12),https://stats.ncaa.org/team/657.0/15580,25,26,0,0.490,2020-21
152,ETSU (SoCon),https://stats.ncaa.org/team/198.0/15580,24,25,0,0.490,2020-21
153,North Florida (ASUN),https://stats.ncaa.org/team/2711.0/15580,22,23,0,0.489,2020-21
153,Presbyterian (Big South),https://stats.ncaa.org/team/1320.0/15580,22,23,0,0.489,2020-21
155,Western Ky. (C-USA),https://stats.ncaa.org/team/772.0/15580,27,29,0,0.482,2020-21
156,Auburn (SEC),https://stats.ncaa.org/team/37.0/15580,25,27,0,0.481,2020-21
156,Clemson (ACC),https://stats.ncaa.org/team/147.0/15580,25,27,0,0.481,2020-21
156,West Virginia (Big 12),https://stats.ncaa.org/team/768.0/15580,25,27,0,0.481,2020-21
159,Hawaii (Big West),https://stats.ncaa.org/team/277.0/15580,24,26,0,0.480,2020-21
159,Portland (WCC),https://stats.ncaa.org/team/551.0/15580,24,26,0,0.480,2020-21
159,Western Mich. (MAC),https://stats.ncaa.org/team/774.0/15580,24,26,0,0.480,2020-21
162,Sacred Heart (NEC),https://stats.ncaa.org/team/590.0/15580,23,25,0,0.479,2020-21
162,Seton Hall (Big East),https://stats.ncaa.org/team/635.0/15580,23,25,0,0.479,2020-21
164,Missouri St. (MVC),https://stats.ncaa.org/team/669.0/15580,21,23,0,0.477,2020-21
164,Rutgers (Big Ten),https://stats.ncaa.org/team/587.0/15580,21,23,0,0.477,2020-21
166,Bradley (MVC),https://stats.ncaa.org/team/72.0/15580,20,22,0,0.476,2020-21
167,St. John's (NY) (Big East),https://stats.ncaa.org/team/603.0/15580,19,21,0,0.475,2020-21
168,Hartford (America East),https://stats.ncaa.org/team/272.0/15580,18,20,0,0.474,2020-21
168,UT Arlington (Sun Belt),https://stats.ncaa.org/team/702.0/15580,27,30,0,0.474,2020-21
170,Norfolk St. (MEAC),https://stats.ncaa.org/team/485.0/15580,25,28,0,0.472,2020-21
170,San Francisco (WCC),https://stats.ncaa.org/team/629.0/15580,25,28,0,0.472,2020-21
172,Dayton (Atlantic 10),https://stats.ncaa.org/team/175.0/15580,24,27,0,0.471,2020-21
173,Omaha (Summit League),https://stats.ncaa.org/team/464.0/15580,22,25,0,0.468,2020-21
173,Tennessee Tech (OVC),https://stats.ncaa.org/team/692.0/15580,22,25,0,0.468,2020-21
173,UAlbany (America East),https://stats.ncaa.org/team/14.0/15580,22,25,0,0.468,2020-21
176,CSU Bakersfield (Big West),https://stats.ncaa.org/team/94.0/15580,20,23,0,0.465,2020-21
177,A&M-Corpus Christi (Southland),https://stats.ncaa.org/team/26172.0/15580,25,29,0,0.463,2020-21
178,BYU (WCC),https://stats.ncaa.org/team/77.0/15580,23,27,0,0.460,2020-21
178,SIUE (OVC),https://stats.ncaa.org/team/660.0/15580,23,27,0,0.460,2020-21
180,UTSA (C-USA),https://stats.ncaa.org/team/706.0/15580,22,26,0,0.458,2020-21
181,Middle Tenn. (C-USA),https://stats.ncaa.org/team/419.0/15580,24,29,1,0.454,2020-21
182,Lafayette (Patriot),https://stats.ncaa.org/team/342.0/15580,14,17,0,0.452,2020-21
183,Central Ark. (Southland),https://stats.ncaa.org/team/1004.0/15580,23,28,0,0.451,2020-21
184,Miami (OH) (MAC),https://stats.ncaa.org/team/414.0/15580,25,31,0,0.446,2020-21
185,Binghamton (America East),https://stats.ncaa.org/team/62.0/15580,16,20,0,0.444,2020-21
185,Fresno St. (Mountain West),https://stats.ncaa.org/team/96.0/15580,20,25,0,0.444,2020-21
185,Pepperdine (WCC),https://stats.ncaa.org/team/541.0/15580,20,25,0,0.444,2020-21
188,Rice (C-USA),https://stats.ncaa.org/team/574.0/15580,23,29,1,0.443,2020-21
189,Prairie View (SWAC),https://stats.ncaa.org/team/553.0/15580,14,18,0,0.438,2020-21
190,Hofstra (CAA),https://stats.ncaa.org/team/283.0/15580,17,22,0,0.436,2020-21
191,Boston College (ACC),https://stats.ncaa.org/team/67.0/15580,21,28,0,0.429,2020-21
191,Penn (Ivy League),https://stats.ncaa.org/team/540.0/15580,6,8,0,0.429,2020-21
191,Penn St. (Big Ten),https://stats.ncaa.org/team/539.0/15580,18,24,0,0.429,2020-21
191,UIW (Southland),https://stats.ncaa.org/team/2743.0/15580,21,28,0,0.429,2020-21
195,Wake Forest (ACC),https://stats.ncaa.org/team/749.0/15580,20,27,0,0.426,2020-21
196,Belmont (OVC),https://stats.ncaa.org/team/14927.0/15580,22,30,0,0.423,2020-21
197,Northwestern (Big Ten),https://stats.ncaa.org/team/509.0/15580,15,21,0,0.417,2020-21
198,Winthrop (Big South),https://stats.ncaa.org/team/792.0/15580,19,27,0,0.413,2020-21
199,Eastern Mich. (MAC),https://stats.ncaa.org/team/204.0/15580,21,30,0,0.412,2020-21
199,Little Rock (Sun Belt),https://stats.ncaa.org/team/32.0/15580,21,30,0,0.412,2020-21
201,Austin Peay (OVC),https://stats.ncaa.org/team/43.0/15580,23,33,0,0.411,2020-21
201,Toledo (MAC),https://stats.ncaa.org/team/709.0/15580,23,33,0,0.411,2020-21
203,Charleston So. (Big South),https://stats.ncaa.org/team/48.0/15580,18,26,0,0.409,2020-21
204,LMU (CA) (WCC),https://stats.ncaa.org/team/370.0/15580,20,29,0,0.408,2020-21
205,N.C. A&T (MEAC),https://stats.ncaa.org/team/488.0/15580,22,32,0,0.407,2020-21
206,UMass Lowell (America East),https://stats.ncaa.org/team/368.0/15580,19,28,0,0.404,2020-21
207,App State (Sun Belt),https://stats.ncaa.org/team/27.0/15580,21,31,0,0.404,2020-21
208,Illinois St. (MVC),https://stats.ncaa.org/team/299.0/15580,23,34,0,0.404,2020-21
209,Bowling Green (MAC),https://stats.ncaa.org/team/71.0/15580,20,30,0,0.400,2020-21
209,Milwaukee (Horizon),https://stats.ncaa.org/team/797.0/15580,22,33,0,0.400,2020-21
209,Southern U. (SWAC),https://stats.ncaa.org/team/665.0/15580,20,30,0,0.400,2020-21
209,Washington (Pac-12),https://stats.ncaa.org/team/756.0/15580,20,30,0,0.400,2020-21
213,Eastern Ky. (OVC),https://stats.ncaa.org/team/202.0/15580,21,32,0,0.396,2020-21
214,UT Martin (OVC),https://stats.ncaa.org/team/695.0/15580,19,29,0,0.396,2020-21
215,UMBC (America East),https://stats.ncaa.org/team/391.0/15580,17,26,0,0.395,2020-21
216,Florida A&M (MEAC),https://stats.ncaa.org/team/228.0/15580,22,34,0,0.393,2020-21
216,James Madison (CAA),https://stats.ncaa.org/team/317.0/15580,11,17,0,0.393,2020-21
218,FIU (C-USA),https://stats.ncaa.org/team/231.0/15580,20,31,0,0.392,2020-21
218,SFA (Southland),https://stats.ncaa.org/team/676.0/15580,20,31,0,0.392,2020-21
220,New Mexico (Mountain West),https://stats.ncaa.org/team/473.0/15580,16,25,0,0.390,2020-21
221,Arkansas St. (Sun Belt),https://stats.ncaa.org/team/30.0/15580,19,30,0,0.388,2020-21
222,Grambling (SWAC),https://stats.ncaa.org/team/261.0/15580,17,27,0,0.386,2020-21
222,Michigan St. (Big Ten),https://stats.ncaa.org/team/416.0/15580,17,27,0,0.386,2020-21
224,Siena (MAAC),https://stats.ncaa.org/team/639.0/15580,15,24,0,0.385,2020-21
225,Lipscomb (ASUN),https://stats.ncaa.org/team/28600.0/15580,18,29,0,0.383,2020-21
225,Oakland (Horizon),https://stats.ncaa.org/team/514.0/15580,18,29,0,0.383,2020-21
225,VMI (SoCon),https://stats.ncaa.org/team/741.0/15580,18,29,0,0.383,2020-21
228,Nicholls (Southland),https://stats.ncaa.org/team/483.0/15580,21,34,0,0.382,2020-21
229,Purdue (Big Ten),https://stats.ncaa.org/team/559.0/15580,16,26,0,0.381,2020-21
230,Butler (Big East),https://stats.ncaa.org/team/87.0/15580,14,23,0,0.378,2020-21
231,New Mexico St. (WAC),https://stats.ncaa.org/team/472.0/15580,20,34,0,0.370,2020-21
232,Texas St. (Sun Belt),https://stats.ncaa.org/team/670.0/15580,21,36,0,0.368,2020-21
232,Towson (CAA),https://stats.ncaa.org/team/711.0/15580,21,36,0,0.368,2020-21
234,Cal St. Fullerton (Big West),https://stats.ncaa.org/team/97.0/15580,20,35,0,0.364,2020-21
235,Houston (AAC),https://stats.ncaa.org/team/288.0/15580,19,34,0,0.358,2020-21
236,Northern Ky. (Horizon),https://stats.ncaa.org/team/505.0/15580,17,31,0,0.354,2020-21
236,Saint Louis (Atlantic 10),https://stats.ncaa.org/team/609.0/15580,17,31,0,0.354,2020-21
238,Delaware (CAA),https://stats.ncaa.org/team/180.0/15580,12,22,0,0.353,2020-21
238,Santa Clara (WCC),https://stats.ncaa.org/team/631.0/15580,18,33,0,0.353,2020-21
238,Seattle U (WAC),https://stats.ncaa.org/team/1356.0/15580,18,33,0,0.353,2020-21
241,Delaware St. (MEAC),https://stats.ncaa.org/team/178.0/15580,15,28,0,0.349,2020-21
242,Longwood (Big South),https://stats.ncaa.org/team/363.0/15580,17,32,0,0.347,2020-21
243,Utah (Pac-12),https://stats.ncaa.org/team/732.0/15580,17,33,0,0.340,2020-21
244,Bucknell (Patriot),https://stats.ncaa.org/team/83.0/15580,11,22,0,0.333,2020-21
244,Holy Cross (Patriot),https://stats.ncaa.org/team/285.0/15580,10,20,0,0.333,2020-21
244,Manhattan (MAAC),https://stats.ncaa.org/team/381.0/15580,12,24,0,0.333,2020-21
244,Pacific (WCC),https://stats.ncaa.org/team/534.0/15580,17,34,0,0.333,2020-21
244,UAB (C-USA),https://stats.ncaa.org/team/9.0/15580,18,36,0,0.333,2020-21
249,Georgia St. (Sun Belt),https://stats.ncaa.org/team/254.0/15580,18,37,0,0.327,2020-21
250,George Mason (Atlantic 10),https://stats.ncaa.org/team/248.0/15580,14,29,0,0.326,2020-21
250,William & Mary (CAA),https://stats.ncaa.org/team/786.0/15580,14,29,0,0.326,2020-21
252,Jacksonville (ASUN),https://stats.ncaa.org/team/316.0/15580,16,34,0,0.320,2020-21
253,South Dakota St. (Summit League),https://stats.ncaa.org/team/649.0/15580,15,32,0,0.319,2020-21
254,Memphis (AAC),https://stats.ncaa.org/team/404.0/15580,18,39,0,0.316,2020-21
255,Valparaiso (MVC),https://stats.ncaa.org/team/735.0/15580,16,35,0,0.314,2020-21
256,UNC Asheville (Big South),https://stats.ncaa.org/team/456.0/15580,15,33,0,0.312,2020-21
257,High Point (Big South),https://stats.ncaa.org/team/19651.0/15580,14,31,0,0.311,2020-21
258,Alabama A&M (SWAC),https://stats.ncaa.org/team/6.0/15580,9,20,0,0.310,2020-21
259,Wagner (NEC),https://stats.ncaa.org/team/748.0/15580,11,25,0,0.306,2020-21
260,Massachusetts (Atlantic 10),https://stats.ncaa.org/team/400.0/15580,13,30,0,0.302,2020-21
261,NIU (MAC),https://stats.ncaa.org/team/503.0/15580,16,38,0,0.296,2020-21
262,Akron (MAC),https://stats.ncaa.org/team/5.0/15580,15,36,0,0.294,2020-21
262,Missouri (SEC),https://stats.ncaa.org/team/434.0/15580,15,36,0,0.294,2020-21
262,UC Riverside (Big West),https://stats.ncaa.org/team/111.0/15580,15,36,0,0.294,2020-21
265,Western Ill. (Summit League),https://stats.ncaa.org/team/771.0/15580,11,29,0,0.275,2020-21
266,Houston Christian (Southland),https://stats.ncaa.org/team/287.0/15580,14,38,0,0.269,2020-21
267,Alcorn (SWAC),https://stats.ncaa.org/team/17.0/15580,7,20,0,0.259,2020-21
268,Coppin St. (MEAC),https://stats.ncaa.org/team/165.0/15580,10,29,0,0.256,2020-21
269,Texas Southern (SWAC),https://stats.ncaa.org/team/699.0/15580,12,35,0,0.255,2020-21
270,Quinnipiac (MAAC),https://stats.ncaa.org/team/562.0/15580,7,21,0,0.250,2020-21
271,UC Davis (Big West),https://stats.ncaa.org/team/108.0/15580,14,43,0,0.246,2020-21
272,FDU (NEC),https://stats.ncaa.org/team/222.0/15580,9,28,0,0.243,2020-21
272,Mount St. Mary's (NEC),https://stats.ncaa.org/team/450.0/15580,9,28,0,0.243,2020-21
274,Purdue Fort Wayne (Horizon),https://stats.ncaa.org/team/308.0/15580,11,35,0,0.239,2020-21
275,The Citadel (SoCon),https://stats.ncaa.org/team/141.0/15580,12,39,0,0.235,2020-21
276,Northern Colo. (WAC),https://stats.ncaa.org/team/502.0/15580,11,36,0,0.234,2020-21
277,St. Bonaventure (Atlantic 10),https://stats.ncaa.org/team/596.0/15580,7,24,0,0.226,2020-21
278,Marshall (C-USA),https://stats.ncaa.org/team/388.0/15580,10,35,0,0.222,2020-21
279,Iona (MAAC),https://stats.ncaa.org/team/310.0/15580,3,11,0,0.214,2020-21
280,Ark.-Pine Bluff (SWAC),https://stats.ncaa.org/team/2678.0/15580,8,30,0,0.211,2020-21
281,Georgetown (Big East),https://stats.ncaa.org/team/251.0/15580,6,25,0,0.194,2020-21
282,Utah Valley (WAC),https://stats.ncaa.org/team/30024.0/15580,10,47,0,0.175,2020-21
283,San Jose St. (Mountain West),https://stats.ncaa.org/team/630.0/15580,6,30,0,0.167,2020-21
284,Minnesota (Big Ten),https://stats.ncaa.org/team/428.0/15580,6,31,0,0.162,2020-21
285,Saint Peter's (MAAC),https://stats.ncaa.org/team/617.0/15580,4,24,0,0.143,2020-21
286,Mississippi Val. (SWAC),https://stats.ncaa.org/team/432.0/15580,0,20,0,0.000,2020-21
1,Tennessee (SEC),https://stats.ncaa.org/team/694.0/15860,57,9,0,0.864,2021-22
2,Maryland (Big Ten),https://stats.ncaa.org/team/392.0/15860,48,14,0,0.774,2021-22
3,Texas St. (Sun Belt),https://stats.ncaa.org/team/670.0/15860,47,14,0,0.770,2021-22
4,Davidson (Atlantic 10),https://stats.ncaa.org/team/173.0/15860,43,13,0,0.768,2021-22
5,Virginia Tech (ACC),https://stats.ncaa.org/team/742.0/15860,45,14,0,0.763,2021-22
6,UC Santa Barbara (Big West),https://stats.ncaa.org/team/104.0/15860,44,14,0,0.759,2021-22
7,UConn (Big East),https://stats.ncaa.org/team/164.0/15860,50,16,0,0.758,2021-22
8,Rutgers (Big Ten),https://stats.ncaa.org/team/587.0/15860,44,15,0,0.746,2021-22
9,Southern Ill. (MVC),https://stats.ncaa.org/team/659.0/15860,44,16,0,0.733,2021-22
10,Oregon St. (Pac-12),https://stats.ncaa.org/team/528.0/15860,48,18,0,0.727,2021-22
11,Stanford (Pac-12),https://stats.ncaa.org/team/674.0/15860,47,18,0,0.723,2021-22
12,Wofford (SoCon),https://stats.ncaa.org/team/2915.0/15860,42,16,1,0.720,2021-22
13,Southern Miss. (C-USA),https://stats.ncaa.org/team/664.0/15860,47,19,0,0.712,2021-22
14,Notre Dame (ACC),https://stats.ncaa.org/team/513.0/15860,41,17,0,0.707,2021-22
14,Old Dominion (C-USA),https://stats.ncaa.org/team/523.0/15860,41,17,0,0.707,2021-22
16,Central Mich. (MAC),https://stats.ncaa.org/team/129.0/15860,43,19,0,0.694,2021-22
17,Mercer (SoCon),https://stats.ncaa.org/team/406.0/15860,40,18,0,0.690,2021-22
18,Penn (Ivy League),https://stats.ncaa.org/team/540.0/15860,33,15,0,0.688,2021-22
18,Texas A&M (SEC),https://stats.ncaa.org/team/697.0/15860,44,20,0,0.688,2021-22
20,Arkansas (SEC),https://stats.ncaa.org/team/31.0/15860,46,21,0,0.687,2021-22
20,East Carolina (AAC),https://stats.ncaa.org/team/196.0/15860,46,21,0,0.687,2021-22
22,Campbell (Big South),https://stats.ncaa.org/team/115.0/15860,41,19,0,0.683,2021-22
23,Texas (Big 12),https://stats.ncaa.org/team/703.0/15860,47,22,0,0.681,2021-22
24,Wake Forest (ACC),https://stats.ncaa.org/team/749.0/15860,41,19,1,0.680,2021-22
25,Ball St. (MAC),https://stats.ncaa.org/team/47.0/15860,40,19,0,0.678,2021-22
26,VCU (Atlantic 10),https://stats.ncaa.org/team/740.0/15860,42,20,0,0.677,2021-22
27,Virginia (ACC),https://stats.ncaa.org/team/746.0/15860,39,19,0,0.672,2021-22
28,Ga. Southern (Sun Belt),https://stats.ncaa.org/team/253.0/15860,41,20,0,0.672,2021-22
29,Louisiana Tech (C-USA),https://stats.ncaa.org/team/366.0/15860,43,21,0,0.672,2021-22
30,Miami (FL) (ACC),https://stats.ncaa.org/team/415.0/15860,40,20,0,0.667,2021-22
31,Louisville (ACC),https://stats.ncaa.org/team/367.0/15860,42,21,1,0.664,2021-22
32,Auburn (SEC),https://stats.ncaa.org/team/37.0/15860,43,22,0,0.662,2021-22
33,Grand Canyon (WAC),https://stats.ncaa.org/team/1104.0/15860,41,21,0,0.661,2021-22
34,Belmont (OVC),https://stats.ncaa.org/team/14927.0/15860,39,20,0,0.661,2021-22
35,Gonzaga (WCC),https://stats.ncaa.org/team/260.0/15860,37,19,0,0.661,2021-22
36,Coastal Carolina (Sun Belt),https://stats.ncaa.org/team/149.0/15860,39,20,1,0.658,2021-22
